pizza_id,pizza_type_id,pizza_size,unit_price
840,pep_msh_pep_m,M,10.5
841,hawaiian_s,S,10.5
842,pep_msh_pep_s,S,10.5
843,veggie_veg_m,M,10.5
844,veggie_veg_l,L,10.5
845,spin_pesto_l,L,10.5
846,ital_cpcllo_l,L,10.5
847,five_cheese_l,L,10.5
848,big_meat_s,S,10.5
849,pepperoni_s,S,10.5
850,thai_ckn_s,S,10.5
851,ital_supr_l,L,10.5
852,bbq_ckn_m,M,10.5
853,thai_ckn_l,L,10.5
854,big_meat_s,S,10.5
855,spin_pesto_s,S,10.5
856,five_cheese_l,L,10.5
857,bbq_ckn_l,L,10.5
858,mexicana_l,L,10.5
859,big_meat_s,S,10.5
860,spinach_fet_l,L,10.5
861,sicilian_l,L,10.5
862,veggie_veg_m,M,10.5
863,spicy_ital_l,L,10.5
864,pepperoni_m,M,10.5
865,ital_cpcllo_l,L,10.5
866,hawaiian_l,L,10.5
867,soppressata_m,M,10.5
868,bbq_ckn_m,M,10.5
869,veggie_veg_m,M,10.5
870,mexicana_l,L,10.5
871,hawaiian_m,M,10.5
872,ckn_alfredo_m,M,10.5
873,thai_ckn_l,L,10.5
874,ital_veggie_s,S,10.5
875,classic_dlx_m,M,10.5
876,calabrese_l,L,10.5
877,pepperoni_m,M,10.5
878,ckn_alfredo_m,M,10.5
879,thai_ckn_s,S,10.5
880,prsc_argla_m,M,10.5
881,bbq_ckn_s,S,10.5
882,big_meat_s,S,10.5
883,spinach_fet_l,L,10.5
884,spin_pesto_s,S,10.5
885,hawaiian_l,L,10.5
886,southw_ckn_l,L,10.5
887,mexicana_m,M,10.5
888,four_cheese_l,L,10.5
889,cali_ckn_s,S,10.5
890,peppr_salami_l,L,10.5
891,ital_veggie_l,L,10.5
892,big_meat_s,S,10.5
893,big_meat_s,S,10.5
894,spinach_supr_s,S,10.5
895,green_garden_m,M,10.5
896,cali_ckn_m,M,10.5
897,four_cheese_l,L,10.5
898,spicy_ital_s,S,10.5
899,pepperoni_m,M,10.5
900,soppressata_m,M,10.5
901,mediterraneo_l,L,10.5
902,cali_ckn_m,M,10.5
903,veggie_veg_s,S,10.5
904,spicy_ital_l,L,10.5
905,southw_ckn_l,L,10.5
906,cali_ckn_m,M,10.5
907,big_meat_s,S,10.5
908,thai_ckn_s,S,10.5
909,ital_supr_m,M,10.5
910,spicy_ital_l,L,10.5
911,mediterraneo_m,M,10.5
912,thai_ckn_l,L,10.5
913,spinach_fet_l,L,10.5
914,five_cheese_l,L,10.5
915,spicy_ital_s,S,10.5
916,spicy_ital_m,M,10.5
917,classic_dlx_m,M,10.5
918,spin_pesto_m,M,10.5
919,calabrese_l,L,10.5
920,the_greek_l,L,10.5
921,peppr_salami_l,L,10.5
922,four_cheese_l,L,10.5
923,southw_ckn_m,M,10.5
924,hawaiian_s,S,10.5
925,ckn_pesto_s,S,10.5
926,pep_msh_pep_l,L,10.5
927,big_meat_s,S,10.5
928,sicilian_s,S,10.5
929,peppr_salami_m,M,10.5
930,classic_dlx_s,S,10.5
931,cali_ckn_l,L,10.5
932,prsc_argla_s,S,10.5
933,green_garden_m,M,10.5
934,four_cheese_l,L,10.5
935,four_cheese_m,M,10.5
936,mediterraneo_l,L,10.5
937,mexicana_l,L,10.5
938,big_meat_s,S,10.5
939,pepperoni_l,L,10.5
940,four_cheese_l,L,10.5
941,thai_ckn_l,L,10.5
942,sicilian_l,L,10.5
943,classic_dlx_l,L,10.5
944,big_meat_s,S,10.5
945,bbq_ckn_l,L,10.5
946,napolitana_m,M,10.5
947,spicy_ital_l,L,10.5
948,ckn_alfredo_l,L,10.5
949,five_cheese_l,L,10.5
950,ital_cpcllo_m,M,10.5
951,green_garden_l,L,10.5
952,four_cheese_l,L,10.5
953,bbq_ckn_s,S,10.5
954,ital_supr_m,M,10.5
955,hawaiian_s,S,10.5
956,prsc_argla_l,L,10.5
957,sicilian_s,S,10.5
958,peppr_salami_s,S,10.5
959,green_garden_m,M,10.5
960,the_greek_s,S,10.5
961,spin_pesto_m,M,10.5
962,ital_veggie_m,M,10.5
963,ckn_alfredo_m,M,10.5
964,thai_ckn_l,L,10.5
965,cali_ckn_m,M,10.5
966,calabrese_m,M,10.5
967,southw_ckn_l,L,10.5
968,spinach_fet_l,L,10.5
969,five_cheese_l,L,10.5
970,ckn_pesto_s,S,10.5
971,four_cheese_m,M,10.5
972,spicy_ital_m,M,10.5
973,big_meat_s,S,10.5
974,ckn_pesto_m,M,10.5
975,thai_ckn_l,L,10.5
976,calabrese_l,L,10.5
977,bbq_ckn_l,L,10.5
978,thai_ckn_m,M,10.5
979,spinach_supr_l,L,10.5
980,ckn_alfredo_m,M,10.5
981,spin_pesto_m,M,10.5
982,classic_dlx_l,L,10.5
983,the_greek_l,L,10.5
984,pep_msh_pep_l,L,10.5
985,hawaiian_s,S,10.5
986,mexicana_s,S,10.5
987,green_garden_s,S,10.5
988,ckn_pesto_l,L,10.5
989,mediterraneo_s,S,10.5
990,pepperoni_s,S,10.5
991,hawaiian_l,L,10.5
992,the_greek_m,M,10.5
993,prsc_argla_m,M,10.5
994,hawaiian_l,L,10.5
995,bbq_ckn_l,L,10.5
996,cali_ckn_m,M,10.5
997,big_meat_s,S,10.5
998,mediterraneo_s,S,10.5
999,bbq_ckn_m,M,10.5
1000,spinach_fet_s,S,10.5
1001,classic_dlx_m,M,10.5
1002,spinach_fet_m,M,10.5
1003,four_cheese_l,L,10.5
1004,hawaiian_m,M,10.5
1005,hawaiian_l,L,10.5
1006,southw_ckn_l,L,10.5
1007,ital_cpcllo_l,L,10.5
1008,cali_ckn_m,M,10.5
1009,spicy_ital_l,L,10.5
1010,southw_ckn_m,M,10.5
1011,pepperoni_s,S,10.5
1012,mexicana_l,L,10.5
1013,pepperoni_s,S,10.5
1014,classic_dlx_s,S,10.5
1015,southw_ckn_l,L,10.5
1016,soppressata_s,S,10.5
1017,bbq_ckn_l,L,10.5
1018,sicilian_s,S,10.5
1019,hawaiian_m,M,10.5
1020,big_meat_s,S,10.5
1021,ital_veggie_l,L,10.5
1022,four_cheese_l,L,10.5
1023,ckn_alfredo_m,M,10.5
1024,sicilian_m,M,10.5
1025,napolitana_s,S,10.5
1026,five_cheese_l,L,10.5
1027,ital_supr_l,L,10.5
1028,hawaiian_s,S,10.5
1029,classic_dlx_m,M,10.5
1030,classic_dlx_l,L,10.5
1031,cali_ckn_m,M,10.5
1032,ckn_alfredo_m,M,10.5
1033,thai_ckn_s,S,10.5
1034,thai_ckn_l,L,10.5
1035,ital_cpcllo_s,S,10.5
1036,bbq_ckn_m,M,10.5
1037,thai_ckn_m,M,10.5
1038,prsc_argla_m,M,10.5
1039,spin_pesto_s,S,10.5
1040,prsc_argla_m,M,10.5
1041,pepperoni_m,M,10.5
1042,pep_msh_pep_l,L,10.5
1043,napolitana_m,M,10.5
1044,classic_dlx_m,M,10.5
1045,peppr_salami_s,S,10.5
1046,napolitana_s,S,10.5
1047,mexicana_m,M,10.5
1048,ital_veggie_s,S,10.5
1049,big_meat_s,S,10.5
1050,veggie_veg_m,M,10.5
1051,peppr_salami_m,M,10.5
1052,ital_cpcllo_l,L,10.5
1053,classic_dlx_m,M,10.5
1054,big_meat_s,S,10.5
1055,bbq_ckn_l,L,10.5
1056,hawaiian_m,M,10.5
1057,mediterraneo_m,M,10.5
1058,ital_supr_m,M,10.5
1059,calabrese_m,M,10.5
1060,thai_ckn_s,S,10.5
1061,thai_ckn_l,L,10.5
1062,spicy_ital_l,L,10.5
1063,soppressata_s,S,10.5
1064,pepperoni_l,L,10.5
1065,classic_dlx_m,M,10.5
1066,ital_supr_m,M,10.5
1067,bbq_ckn_s,S,10.5
1068,the_greek_m,M,10.5
1069,southw_ckn_l,L,10.5
1070,calabrese_m,M,10.5
1071,sicilian_m,M,10.5
1072,pep_msh_pep_m,M,10.5
1073,four_cheese_l,L,10.5
1074,big_meat_s,S,10.5
1075,thai_ckn_l,L,10.5
1076,southw_ckn_s,S,10.5
1077,southw_ckn_l,L,10.5
1078,peppr_salami_l,L,10.5
1079,ital_veggie_s,S,10.5
1080,green_garden_s,S,10.5
1081,ckn_alfredo_m,M,10.5
1082,calabrese_m,M,10.5
1083,veggie_veg_m,M,10.5
1084,the_greek_l,L,10.5
1085,thai_ckn_l,L,10.5
1086,sicilian_s,S,10.5
1087,sicilian_l,L,10.5
1088,pepperoni_m,M,10.5
1089,pep_msh_pep_s,S,10.5
1090,mediterraneo_s,S,10.5
1091,ital_cpcllo_m,M,10.5
1092,ital_cpcllo_l,L,10.5
1093,cali_ckn_m,M,10.5
1094,cali_ckn_l,L,10.5
1095,brie_carre_s,S,10.5
1096,big_meat_s,S,10.5
1097,spinach_fet_l,L,10.5
1098,ital_supr_m,M,10.5
1099,four_cheese_m,M,10.5
1100,four_cheese_l,L,10.5
1101,calabrese_m,M,10.5
1102,big_meat_s,S,10.5
1103,peppr_salami_m,M,10.5
1104,cali_ckn_m,M,10.5
1105,ckn_pesto_l,L,10.5
1106,ckn_pesto_l,L,10.5
1107,big_meat_s,S,10.5
1108,classic_dlx_l,L,10.5
1109,bbq_ckn_m,M,10.5
1110,spinach_supr_m,M,10.5
1111,spinach_fet_m,M,10.5
1112,prsc_argla_s,S,10.5
1113,hawaiian_m,M,10.5
1114,thai_ckn_l,L,10.5
1115,ital_veggie_s,S,10.5
1116,ital_supr_m,M,10.5
1117,pepperoni_l,L,10.5
1118,cali_ckn_l,L,10.5
1119,spicy_ital_s,S,10.5
1120,the_greek_xl,XL,10.5
1121,prsc_argla_m,M,10.5
1122,mediterraneo_l,L,10.5
1123,napolitana_l,L,10.5
1124,bbq_ckn_m,M,10.5
1125,sicilian_l,L,10.5
1126,cali_ckn_s,S,10.5
1127,hawaiian_s,S,10.5
1128,cali_ckn_m,M,10.5
1129,classic_dlx_l,L,10.5
1130,calabrese_l,L,10.5
1131,the_greek_xxl,XXL,10.5
1132,spinach_fet_m,M,10.5
1133,ital_supr_l,L,10.5
1134,sicilian_s,S,10.5
1135,mediterraneo_l,L,10.5
1136,ital_veggie_m,M,10.5
1137,spin_pesto_m,M,10.5
1138,prsc_argla_l,L,10.5
1139,ckn_pesto_s,S,10.5
1140,bbq_ckn_l,L,10.5
1141,veggie_veg_l,L,10.5
1142,spinach_fet_m,M,10.5
1143,bbq_ckn_m,M,10.5
1144,southw_ckn_l,L,10.5
1145,pep_msh_pep_m,M,10.5
1146,big_meat_s,S,10.5
1147,spinach_supr_l,L,10.5
1148,hawaiian_l,L,10.5
1149,classic_dlx_s,S,10.5
1150,ckn_alfredo_m,M,10.5
1151,thai_ckn_l,L,10.5
1152,ital_veggie_m,M,10.5
1153,classic_dlx_l,L,10.5
1154,big_meat_s,S,10.5
1155,veggie_veg_m,M,10.5
1156,pepperoni_l,L,10.5
1157,ital_cpcllo_l,L,10.5
1158,bbq_ckn_m,M,10.5
1159,napolitana_m,M,10.5
1160,veggie_veg_s,S,10.5
1161,ital_supr_m,M,10.5
1162,the_greek_s,S,10.5
1163,ital_cpcllo_s,S,10.5
1164,classic_dlx_m,M,10.5
1165,ital_supr_s,S,10.5
1166,ital_cpcllo_m,M,10.5
1167,classic_dlx_s,S,10.5
1168,pep_msh_pep_l,L,10.5
1169,ital_veggie_m,M,10.5
1170,ital_cpcllo_l,L,10.5
1171,big_meat_s,S,10.5
1172,napolitana_l,L,10.5
1173,spinach_fet_l,L,10.5
1174,five_cheese_l,L,10.5
1175,peppr_salami_s,S,10.5
1176,peppr_salami_s,S,10.5
1177,ckn_pesto_l,L,10.5
1178,the_greek_l,L,10.5
1179,hawaiian_l,L,10.5
1180,pepperoni_m,M,10.5
1181,prsc_argla_m,M,10.5
1182,thai_ckn_l,L,10.5
1183,spicy_ital_l,L,10.5
1184,pepperoni_m,M,10.5
1185,napolitana_s,S,10.5
1186,ital_veggie_s,S,10.5
1187,ital_veggie_m,M,10.5
1188,ital_supr_l,L,10.5
1189,ital_cpcllo_l,L,10.5
1190,four_cheese_m,M,10.5
1191,classic_dlx_m,M,10.5
1192,ckn_pesto_l,L,10.5
1193,bbq_ckn_l,L,10.5
1194,veggie_veg_m,M,10.5
1195,bbq_ckn_l,L,10.5
1196,thai_ckn_s,S,10.5
1197,thai_ckn_l,L,10.5
1198,spinach_supr_l,L,10.5
1199,spinach_fet_m,M,10.5
1200,napolitana_m,M,10.5
1201,ital_supr_l,L,10.5
1202,ital_cpcllo_s,S,10.5
1203,ital_cpcllo_l,L,10.5
1204,hawaiian_s,S,10.5
1205,four_cheese_l,L,10.5
1206,ckn_alfredo_m,M,10.5
1207,cali_ckn_s,S,10.5
1208,cali_ckn_l,L,10.5
1209,bbq_ckn_m,M,10.5
1210,big_meat_s,S,10.5
1211,southw_ckn_m,M,10.5
1212,peppr_salami_s,S,10.5
1213,napolitana_m,M,10.5
1214,mexicana_m,M,10.5
1215,ckn_alfredo_m,M,10.5
1216,ital_cpcllo_m,M,10.5
1217,hawaiian_s,S,10.5
1218,cali_ckn_l,L,10.5
1219,bbq_ckn_s,S,10.5
1220,bbq_ckn_l,L,10.5
1221,prsc_argla_l,L,10.5
1222,bbq_ckn_l,L,10.5
1223,big_meat_s,S,10.5
1224,peppr_salami_l,L,10.5
1225,pep_msh_pep_l,L,10.5
1226,spin_pesto_m,M,10.5
1227,spicy_ital_m,M,10.5
1228,four_cheese_l,L,10.5
1229,bbq_ckn_m,M,10.5
1230,thai_ckn_l,L,10.5
1231,hawaiian_s,S,10.5
1232,classic_dlx_s,S,10.5
1233,spinach_fet_m,M,10.5
1234,prsc_argla_l,L,10.5
1235,ital_supr_l,L,10.5
1236,ckn_alfredo_l,L,10.5
1237,four_cheese_m,M,10.5
1238,brie_carre_s,S,10.5
1239,pepperoni_m,M,10.5
1240,pepperoni_m,M,10.5
1241,ital_cpcllo_l,L,10.5
1242,four_cheese_m,M,10.5
1243,calabrese_m,M,10.5
1244,thai_ckn_m,M,10.5
1245,napolitana_m,M,10.5
1246,four_cheese_m,M,10.5
1247,spinach_fet_l,L,10.5
1248,sicilian_l,L,10.5
1249,ital_supr_m,M,10.5
1250,hawaiian_l,L,10.5
1251,ital_veggie_m,M,10.5
1252,green_garden_m,M,10.5
1253,the_greek_m,M,10.5
1254,ital_supr_l,L,10.5
1255,spin_pesto_m,M,10.5
1256,cali_ckn_s,S,10.5
1257,ital_supr_l,L,10.5
1258,calabrese_m,M,10.5
1259,ital_supr_m,M,10.5
1260,five_cheese_l,L,10.5
1261,sicilian_m,M,10.5
1262,big_meat_s,S,10.5
1263,pepperoni_l,L,10.5
1264,bbq_ckn_m,M,10.5
1265,mexicana_l,L,10.5
1266,big_meat_s,S,10.5
1267,cali_ckn_m,M,10.5
1268,sicilian_l,L,10.5
1269,ital_supr_m,M,10.5
1270,spinach_fet_s,S,10.5
1271,spicy_ital_l,L,10.5
1272,spicy_ital_m,M,10.5
1273,spinach_supr_s,S,10.5
1274,pepperoni_s,S,10.5
1275,big_meat_s,S,10.5
1276,classic_dlx_m,M,10.5
1277,spinach_fet_l,L,10.5
1278,pepperoni_m,M,10.5
1279,five_cheese_l,L,10.5
1280,soppressata_m,M,10.5
1281,veggie_veg_m,M,10.5
1282,pep_msh_pep_l,L,10.5
1283,thai_ckn_s,S,10.5
1284,mexicana_s,S,10.5
1285,pepperoni_l,L,10.5
1286,ital_veggie_m,M,10.5
1287,veggie_veg_m,M,10.5
1288,the_greek_xl,XL,10.5
1289,pepperoni_l,L,10.5
1290,hawaiian_l,L,10.5
1291,five_cheese_l,L,10.5
1292,big_meat_s,S,10.5
1293,thai_ckn_m,M,10.5
1294,brie_carre_s,S,10.5
1295,thai_ckn_l,L,10.5
1296,classic_dlx_m,M,10.5
1297,prsc_argla_l,L,10.5
1298,mediterraneo_m,M,10.5
1299,four_cheese_m,M,10.5
1300,calabrese_s,S,10.5
1301,thai_ckn_l,L,10.5
1302,sicilian_s,S,10.5
1303,big_meat_s,S,10.5
1304,thai_ckn_l,L,10.5
1305,classic_dlx_m,M,10.5
1306,cali_ckn_s,S,10.5
1307,peppr_salami_l,L,10.5
1308,pepperoni_s,S,10.5
1309,hawaiian_l,L,10.5
1310,cali_ckn_m,M,10.5
1311,thai_ckn_s,S,10.5
1312,cali_ckn_l,L,10.5
1313,thai_ckn_s,S,10.5
1314,soppressata_s,S,10.5
1315,ital_supr_l,L,10.5
1316,ckn_pesto_l,L,10.5
1317,spin_pesto_m,M,10.5
1318,mexicana_m,M,10.5
1319,cali_ckn_l,L,10.5
1320,sicilian_l,L,10.5
1321,ital_supr_m,M,10.5
1322,veggie_veg_l,L,10.5
1323,thai_ckn_l,L,10.5
1324,spicy_ital_l,L,10.5
1325,sicilian_l,L,10.5
1326,prsc_argla_m,M,10.5
1327,ital_veggie_s,S,10.5
1328,hawaiian_s,S,10.5
1329,hawaiian_l,L,10.5
1330,cali_ckn_m,M,10.5
1331,big_meat_s,S,10.5
1332,classic_dlx_s,S,10.5
1333,bbq_ckn_l,L,10.5
1334,spicy_ital_l,L,10.5
1335,the_greek_m,M,10.5
1336,prsc_argla_m,M,10.5
1337,spicy_ital_l,L,10.5
1338,southw_ckn_m,M,10.5
1339,sicilian_m,M,10.5
1340,mediterraneo_s,S,10.5
1341,classic_dlx_m,M,10.5
1342,ckn_pesto_l,L,10.5
1343,cali_ckn_m,M,10.5
1344,four_cheese_m,M,10.5
1345,ckn_alfredo_m,M,10.5
1346,mediterraneo_l,L,10.5
1347,four_cheese_m,M,10.5
1348,five_cheese_l,L,10.5
1349,hawaiian_s,S,10.5
1350,spin_pesto_l,L,10.5
1351,southw_ckn_l,L,10.5
1352,veggie_veg_s,S,10.5
1353,thai_ckn_s,S,10.5
1354,southw_ckn_s,S,10.5
1355,sicilian_s,S,10.5
1356,bbq_ckn_l,L,10.5
1357,mediterraneo_s,S,10.5
1358,cali_ckn_l,L,10.5
1359,mediterraneo_l,L,10.5
1360,hawaiian_m,M,10.5
1361,four_cheese_m,M,10.5
1362,four_cheese_l,L,10.5
1363,peppr_salami_m,M,10.5
1364,four_cheese_m,M,10.5
1365,classic_dlx_m,M,10.5
1366,big_meat_s,S,10.5
1367,sicilian_s,S,10.5
1368,cali_ckn_s,S,10.5
1369,peppr_salami_s,S,10.5
1370,ckn_alfredo_m,M,10.5
1371,cali_ckn_s,S,10.5
1372,veggie_veg_l,L,10.5
1373,soppressata_s,S,10.5
1374,sicilian_m,M,10.5
1375,ital_cpcllo_l,L,10.5
1376,cali_ckn_s,S,10.5
1377,thai_ckn_l,L,10.5
1378,ckn_pesto_m,M,10.5
1379,five_cheese_l,L,10.5
1380,calabrese_m,M,10.5
1381,brie_carre_s,S,10.5
1382,ckn_pesto_l,L,10.5
1383,cali_ckn_s,S,10.5
1384,veggie_veg_m,M,10.5
1385,mediterraneo_l,L,10.5
1386,thai_ckn_s,S,10.5
1387,prsc_argla_l,L,10.5
1388,ckn_pesto_s,S,10.5
1389,soppressata_s,S,10.5
1390,ital_veggie_m,M,10.5
1391,ital_cpcllo_s,S,10.5
1392,big_meat_s,S,10.5
1393,spicy_ital_m,M,10.5
1394,spicy_ital_l,L,10.5
1395,green_garden_l,L,10.5
1396,five_cheese_l,L,10.5
1397,ital_supr_l,L,10.5
1398,hawaiian_m,M,10.5
1399,southw_ckn_m,M,10.5
1400,pepperoni_m,M,10.5
1401,sicilian_s,S,10.5
1402,bbq_ckn_l,L,10.5
1403,spicy_ital_l,L,10.5
1404,pep_msh_pep_l,L,10.5
1405,napolitana_m,M,10.5
1406,ital_cpcllo_m,M,10.5
1407,thai_ckn_l,L,10.5
1408,mexicana_m,M,10.5
1409,hawaiian_l,L,10.5
1410,ckn_alfredo_s,S,10.5
1411,classic_dlx_s,S,10.5
1412,ckn_alfredo_m,M,10.5
1413,big_meat_s,S,10.5
1414,spicy_ital_l,L,10.5
1415,peppr_salami_s,S,10.5
1416,hawaiian_s,S,10.5
1417,spicy_ital_l,L,10.5
1418,southw_ckn_l,L,10.5
1419,peppr_salami_l,L,10.5
1420,ital_cpcllo_l,L,10.5
1421,spin_pesto_m,M,10.5
1422,cali_ckn_l,L,10.5
1423,thai_ckn_s,S,10.5
1424,thai_ckn_l,L,10.5
1425,soppressata_l,L,10.5
1426,cali_ckn_l,L,10.5
1427,soppressata_s,S,10.5
1428,prsc_argla_l,L,10.5
1429,classic_dlx_m,M,10.5
1430,big_meat_s,S,10.5
1431,the_greek_xl,XL,10.5
1432,spinach_supr_s,S,10.5
1433,pepperoni_s,S,10.5
1434,pepperoni_m,M,10.5
1435,prsc_argla_m,M,10.5
1436,bbq_ckn_l,L,10.5
1437,thai_ckn_l,L,10.5
1438,spinach_supr_l,L,10.5
1439,peppr_salami_l,L,10.5
1440,pepperoni_s,S,10.5
1441,mexicana_m,M,10.5
1442,mexicana_l,L,10.5
1443,pepperoni_l,L,10.5
1444,four_cheese_m,M,10.5
1445,classic_dlx_m,M,10.5
1446,calabrese_m,M,10.5
1447,big_meat_s,S,10.5
1448,veggie_veg_m,M,10.5
1449,pepperoni_m,M,10.5
1450,spinach_supr_s,S,10.5
1451,spinach_fet_m,M,10.5
1452,pepperoni_m,M,10.5
1453,ital_cpcllo_l,L,10.5
1454,peppr_salami_l,L,10.5
1455,mexicana_l,L,10.5
1456,ital_cpcllo_l,L,10.5
1457,cali_ckn_l,L,10.5
1458,mexicana_l,L,10.5
1459,four_cheese_m,M,10.5
1460,thai_ckn_l,L,10.5
1461,spicy_ital_s,S,10.5
1462,southw_ckn_m,M,10.5
1463,pepperoni_l,L,10.5
1464,sicilian_s,S,10.5
1465,four_cheese_l,L,10.5
1466,pepperoni_s,S,10.5
1467,ckn_pesto_l,L,10.5
1468,southw_ckn_l,L,10.5
1469,peppr_salami_m,M,10.5
1470,ital_supr_l,L,10.5
1471,ital_cpcllo_m,M,10.5
1472,spin_pesto_s,S,10.5
1473,napolitana_l,L,10.5
1474,four_cheese_l,L,10.5
1475,cali_ckn_l,L,10.5
1476,big_meat_s,S,10.5
1477,hawaiian_s,S,10.5
1478,five_cheese_l,L,10.5
1479,bbq_ckn_s,S,10.5
1480,thai_ckn_l,L,10.5
1481,thai_ckn_l,L,10.5
1482,prsc_argla_s,S,10.5
1483,ital_veggie_m,M,10.5
1484,ckn_alfredo_m,M,10.5
1485,hawaiian_l,L,10.5
1486,classic_dlx_s,S,10.5
1487,ital_supr_m,M,10.5
1488,the_greek_xl,XL,10.5
1489,prsc_argla_s,S,10.5
1490,veggie_veg_m,M,10.5
1491,spinach_supr_l,L,10.5
1492,spinach_fet_m,M,10.5
1493,southw_ckn_l,L,10.5
1494,sicilian_m,M,10.5
1495,peppr_salami_l,L,10.5
1496,pep_msh_pep_s,S,10.5
1497,pep_msh_pep_m,M,10.5
1498,pep_msh_pep_l,L,10.5
1499,napolitana_s,S,10.5
1500,ital_veggie_s,S,10.5
1501,ital_veggie_m,M,10.5
1502,ital_veggie_l,L,10.5
1503,classic_dlx_m,M,10.5
1504,big_meat_s,S,10.5
1505,southw_ckn_s,S,10.5
1506,mexicana_l,L,10.5
1507,spicy_ital_s,S,10.5
1508,prsc_argla_s,S,10.5
1509,spicy_ital_l,L,10.5
1510,big_meat_s,S,10.5
1511,ital_supr_l,L,10.5
1512,thai_ckn_s,S,10.5
1513,spin_pesto_m,M,10.5
1514,sicilian_l,L,10.5
1515,peppr_salami_l,L,10.5
1516,napolitana_s,S,10.5
1517,ital_supr_m,M,10.5
1518,green_garden_s,S,10.5
1519,five_cheese_l,L,10.5
1520,classic_dlx_m,M,10.5
1521,calabrese_m,M,10.5
1522,big_meat_s,S,10.5
1523,ckn_pesto_m,M,10.5
1524,pep_msh_pep_s,S,10.5
1525,ital_veggie_l,L,10.5
1526,the_greek_xl,XL,10.5
1527,classic_dlx_m,M,10.5
1528,four_cheese_m,M,10.5
1529,cali_ckn_s,S,10.5
1530,classic_dlx_s,S,10.5
1531,pepperoni_m,M,10.5
1532,ital_cpcllo_l,L,10.5
1533,big_meat_s,S,10.5
1534,spin_pesto_s,S,10.5
1535,pep_msh_pep_s,S,10.5
1536,spinach_supr_l,L,10.5
1537,sicilian_l,L,10.5
1538,spicy_ital_l,L,10.5
1539,ital_supr_l,L,10.5
1540,five_cheese_l,L,10.5
1541,brie_carre_s,S,10.5
1542,napolitana_s,S,10.5
1543,bbq_ckn_l,L,10.5
1544,thai_ckn_l,L,10.5
1545,ckn_pesto_m,M,10.5
1546,classic_dlx_m,M,10.5
1547,southw_ckn_m,M,10.5
1548,sicilian_m,M,10.5
1549,classic_dlx_s,S,10.5
1550,ckn_alfredo_m,M,10.5
1551,thai_ckn_l,L,10.5
1552,prsc_argla_l,L,10.5
1553,calabrese_m,M,10.5
1554,spin_pesto_s,S,10.5
1555,calabrese_l,L,10.5
1556,veggie_veg_s,S,10.5
1557,the_greek_m,M,10.5
1558,spin_pesto_l,L,10.5
1559,peppr_salami_s,S,10.5
1560,mediterraneo_s,S,10.5
1561,mediterraneo_l,L,10.5
1562,four_cheese_l,L,10.5
1563,bbq_ckn_l,L,10.5
1564,southw_ckn_l,L,10.5
1565,mexicana_m,M,10.5
1566,spin_pesto_s,S,10.5
1567,pep_msh_pep_s,S,10.5
1568,spinach_supr_m,M,10.5
1569,peppr_salami_s,S,10.5
1570,ital_supr_l,L,10.5
1571,cali_ckn_l,L,10.5
1572,classic_dlx_s,S,10.5
1573,cali_ckn_m,M,10.5
1574,veggie_veg_m,M,10.5
1575,ital_supr_m,M,10.5
1576,thai_ckn_s,S,10.5
1577,sicilian_s,S,10.5
1578,pepperoni_l,L,10.5
1579,four_cheese_m,M,10.5
1580,thai_ckn_l,L,10.5
1581,napolitana_l,L,10.5
1582,hawaiian_s,S,10.5
1583,hawaiian_l,L,10.5
1584,napolitana_m,M,10.5
1585,cali_ckn_l,L,10.5
1586,big_meat_s,S,10.5
1587,bbq_ckn_m,M,10.5
1588,mexicana_l,L,10.5
1589,pepperoni_l,L,10.5
1590,ital_veggie_m,M,10.5
1591,veggie_veg_s,S,10.5
1592,ital_cpcllo_s,S,10.5
1593,bbq_ckn_l,L,10.5
1594,ckn_alfredo_m,M,10.5
1595,peppr_salami_m,M,10.5
1596,soppressata_l,L,10.5
1597,pepperoni_l,L,10.5
1598,the_greek_xl,XL,10.5
1599,pepperoni_m,M,10.5
1600,hawaiian_s,S,10.5
1601,prsc_argla_s,S,10.5
1602,ital_supr_l,L,10.5
1603,cali_ckn_l,L,10.5
1604,cali_ckn_l,L,10.5
1605,prsc_argla_s,S,10.5
1606,pep_msh_pep_m,M,10.5
1607,ital_supr_l,L,10.5
1608,spinach_fet_s,S,10.5
1609,thai_ckn_l,L,10.5
1610,spin_pesto_m,M,10.5
1611,pepperoni_s,S,10.5
1612,ital_cpcllo_l,L,10.5
1613,green_garden_m,M,10.5
1614,ckn_pesto_m,M,10.5
1615,ckn_pesto_l,L,10.5
1616,ckn_alfredo_m,M,10.5
1617,bbq_ckn_m,M,10.5
1618,veggie_veg_l,L,10.5
1619,four_cheese_m,M,10.5
1620,big_meat_s,S,10.5
1621,bbq_ckn_l,L,10.5
1622,pepperoni_l,L,10.5
1623,prsc_argla_s,S,10.5
1624,soppressata_l,L,10.5
1625,ital_veggie_m,M,10.5
1626,five_cheese_l,L,10.5
1627,peppr_salami_m,M,10.5
1628,thai_ckn_m,M,10.5
1629,pepperoni_m,M,10.5
1630,mediterraneo_m,M,10.5
1631,classic_dlx_s,S,10.5
1632,bbq_ckn_l,L,10.5
1633,ckn_pesto_l,L,10.5
1634,brie_carre_s,S,10.5
1635,sicilian_l,L,10.5
1636,pepperoni_l,L,10.5
1637,thai_ckn_m,M,10.5
1638,veggie_veg_m,M,10.5
1639,soppressata_s,S,10.5
1640,ital_cpcllo_l,L,10.5
